30;-90;15;1
15;-75;15;1
30;-75;15;1
-15;-60;15;1
0;-60;15;1
15;-60;15;1
30;-60;15;1
-30;-45;15;1
-15;-45;15;1
0;-45;0;1
-45;-30;15;1
-30;-30;15;1
-15;-30;0;1
-60;-15;15;1
-45;-15;15;1
-30;-15;0;1
-75;0;15;1
-60;0;15;1
-45;0;0;1
-75;15;15;1
-60;15;15;1
-90;30;15;1
-75;30;15;1
-105;45;15;1
-90;45;15;1
-75;45;15;1
435;90;4;1
420;105;15;1
435;105;15;1
420;120;15;1
435;120;15;1
435;135;15;1
435;150;15;1
450;135;15;1
450;150;15;1
435;165;15;1
450;165;15;1
435;180;15;1
450;180;15;1
435;195;15;1
450;210;15;1
450;195;15;1
420;210;0;1
435;210;15;1
420;225;15;1
435;225;15;1
420;240;15;1
435;240;15;1
-90;285;4;1
30;435;15;1
-75;345;15;1
-105;300;15;1
-90;300;15;1
-75;300;15;1
-90;315;15;1
-75;315;15;1
-75;330;15;1
-60;330;15;1
-60;345;15;1
-45;345;0;1
-60;360;15;1
-45;360;15;1
-30;360;0;1
-45;375;15;1
-30;375;15;1
-15;375;0;1
-30;390;15;1
-15;390;15;1
0;390;0;1
-15;405;15;1
0;405;15;1
15;405;15;1
30;405;15;1
15;420;15;1
30;420;15;1
120;-90;4;1
135;-90;0;1
150;-90;0;1
165;-90;0;1
180;-90;0;1
195;-90;0;1
210;-90;4;1
75;-75;0;1
90;-75;0;1
105;-75;0;1
120;-75;0;1
135;-75;0;1
150;-75;0;1
165;-75;0;1
180;-75;0;1
195;-75;0;1
210;-75;0;1
225;-75;0;1
240;-75;0;1
255;-75;4;1
45;-60;0;1
60;-60;0;1
75;-60;0;1
90;-60;0;1
120;-60;0;1
105;-60;0;1
210;-60;0;1
225;-60;0;1
240;-60;0;1
255;-45;0;1
255;-60;0;1
270;-60;0;1
285;-60;0;1
15;-45;0;1
30;-45;0;1
45;-45;0;1
60;-45;0;1
270;-45;0;1
285;-45;0;1
300;-30;0;1
300;-45;0;1
0;-30;0;1
315;-30;0;1
330;-30;0;1
-15;-15;0;1
330;-15;0;1
345;-15;0;1
-30;0;0;1
345;0;0;1
360;0;0;1
-45;15;0;1
-30;15;0;1
360;15;0;1
-60;30;0;1
-45;30;0;1
360;30;0;1
375;30;0;1
-60;45;0;1
-45;45;0;1
375;45;0;1
390;45;0;1
-75;60;0;1
-60;60;0;1
375;60;0;1
390;60;0;1
-75;75;0;1
-60;75;0;1
390;75;0;1
405;75;0;1
-90;90;0;1
-75;90;0;1
390;90;0;1
405;90;0;1
-90;105;0;1
-75;105;0;1
390;105;0;1
405;105;0;1
-90;120;0;1
-75;120;0;1
390;120;0;1
405;120;0;1
-90;135;0;1
-75;135;0;1
105;135;0;1
120;135;0;1
135;135;0;1
150;135;0;1
165;135;0;1
180;135;0;1
195;135;0;1
210;135;0;1
225;135;0;1
240;135;0;1
255;135;0;1
270;135;0;1
285;135;0;1
300;135;0;1
315;135;0;1
330;135;0;1
345;135;0;1
345;210;0;1
330;210;0;1
315;210;0;1
300;210;0;1
285;210;0;1
270;210;0;1
255;210;0;1
240;210;0;1
225;210;0;1
210;210;0;1
195;210;0;1
180;210;0;1
165;210;0;1
150;210;0;1
135;210;0;1
120;210;0;1
105;210;0;1
90;210;0;1
90;195;0;1
90;180;0;1
90;165;0;1
90;150;0;1
90;135;0;1
360;210;0;1
375;210;0;1
390;210;0;1
360;135;0;1
375;135;0;1
390;135;0;1
405;135;0;1
420;135;0;1
-90;150;0;1
405;150;0;1
420;150;0;1
-90;165;0;1
405;165;0;1
420;165;0;1
-90;180;0;1
405;180;0;1
420;180;0;1
-90;195;0;1
405;195;0;1
420;195;0;1
-90;210;0;1
-75;210;0;1
405;210;0;1
-90;225;0;1
-75;225;0;1
390;225;0;1
405;225;0;1
-90;240;0;1
-75;240;0;1
390;240;0;1
405;240;0;1
-75;255;0;1
390;255;0;1
405;255;0;1
-75;270;0;1
-60;270;0;1
390;270;0;1
-75;285;0;1
-60;285;0;1
375;285;0;1
390;285;0;1
-60;300;0;1
-45;300;0;1
375;300;0;1
390;300;0;1
-60;315;0;1
-45;315;0;1
360;315;0;1
375;315;0;1
-45;330;0;1
-30;330;0;1
360;330;0;1
-30;345;0;1
345;345;0;1
-15;360;0;1
330;360;0;1
345;360;0;1
0;375;0;1
300;375;0;1
315;375;0;1
15;390;0;1
30;390;0;1
45;390;0;1
60;390;0;1
255;390;0;1
270;390;0;1
285;390;0;1
300;390;0;1
45;405;0;1
60;405;0;1
75;405;0;1
90;405;0;1
105;405;0;1
120;405;0;1
210;405;0;1
225;405;0;1
240;405;0;1
255;405;0;1
270;405;0;1
75;420;0;1
90;420;0;1
105;420;0;1
120;420;0;1
135;420;0;1
150;420;0;1
165;420;0;1
180;420;0;1
195;420;0;1
210;420;0;1
225;420;0;1
240;420;0;1
135;-120;4;1
150;-120;4;1
165;-120;4;1
180;-120;4;1
195;-120;4;1
60;-105;4;1
75;-105;4;1
90;-105;4;1
105;-105;4;1
120;-105;4;1
135;-105;4;1
150;-105;4;1
165;-105;4;1
180;-105;4;1
195;-105;4;1
210;-105;4;1
225;-105;4;1
240;-105;4;1
45;-90;4;1
60;-90;4;1
75;-90;4;1
90;-90;4;1
105;-90;4;1
225;-90;4;1
240;-90;4;1
255;-90;4;1
270;-90;4;1
285;-90;4;1
45;-75;4;1
60;-75;4;1
270;-75;4;1
285;-75;4;1
300;-75;4;1
315;-75;4;1
300;-60;4;1
315;-60;4;1
330;-60;4;1
315;-45;0;1
330;-45;4;1
345;-45;4;1
345;-30;4;1
360;-30;4;1
360;-15;4;1
375;-15;4;1
375;0;4;1
390;0;4;1
375;15;0;1
390;15;4;1
405;15;4;1
390;30;4;1
405;30;4;1
405;45;4;1
420;45;4;1
-105;60;4;1
-90;60;4;1
405;60;4;1
420;60;4;1
-105;75;4;1
-90;75;4;1
420;75;4;1
435;75;4;1
-120;90;4;1
-105;90;4;1
420;90;4;1
-120;105;4;1
-105;105;4;1
