-45;-90;78;1
-30;-90;78;1
-15;-90;78;1
0;-90;78;1
15;-90;78;1
-60;-75;78;1
-45;-75;78;1
-30;-75;78;1
-15;-75;78;1
0;-75;78;1
15;-75;78;1
30;-75;78;1
-60;-60;78;1
-45;-60;78;1
-30;-60;78;1
-15;-60;78;1
0;-60;78;1
15;-60;78;1
30;-60;78;1
-60;-45;78;1
-45;-45;78;1
-30;-45;78;1
-15;-45;78;1
0;-45;78;1
15;-45;78;1
30;-45;78;1
-45;-30;78;1
-30;-30;78;1
-15;-30;78;1
0;-30;78;1
15;-30;78;1
-90;-255;70;1
-75;-255;70;1
-60;-255;70;1
-45;-255;70;1
-30;-255;70;1
-15;-255;70;1
0;-255;70;1
15;-255;70;1
30;-255;70;1
45;-255;70;1
60;-255;70;1
-135;-240;70;1
-120;-240;70;1
-105;-240;70;1
-90;-240;70;1
-75;-240;70;1
-60;-240;70;1
-45;-240;70;1
-30;-240;70;1
-15;-240;70;1
0;-240;70;1
15;-240;70;1
30;-240;70;1
45;-240;70;1
60;-240;70;1
75;-240;70;1
90;-240;70;1
105;-240;70;1
-180;-225;70;1
-165;-225;70;1
-150;-225;70;1
-135;-225;70;1
-120;-225;70;1
-105;-225;70;1
-90;-225;70;1
-75;-225;70;1
-60;-225;70;1
-45;-225;70;1
-30;-225;70;1
-15;-225;70;1
0;-225;70;1
15;-225;70;1
30;-225;70;1
45;-225;70;1
60;-225;70;1
75;-225;70;1
90;-225;70;1
105;-225;70;1
120;-225;70;1
135;-225;70;1
150;-225;70;1
-195;-210;70;1
-180;-210;70;1
-165;-210;70;1
-150;-210;70;1
-135;-210;70;1
-120;-210;70;1
-105;-210;70;1
-90;-210;70;1
-75;-210;70;1
-60;-210;70;1
30;-210;70;1
45;-210;70;1
60;-210;70;1
75;-210;70;1
90;-210;70;1
105;-210;70;1
120;-210;70;1
135;-210;70;1
150;-210;70;1
165;-210;70;1
-225;-195;70;1
-210;-195;70;1
-195;-195;70;1
-180;-195;70;1
-165;-195;70;1
-150;-195;70;1
-135;-195;70;1
-120;-195;70;1
90;-195;70;1
105;-195;70;1
120;-195;70;1
135;-195;70;1
150;-195;70;1
165;-195;70;1
180;-195;70;1
195;-195;70;1
-240;-180;70;1
-225;-180;70;1
-210;-180;70;1
-195;-180;70;1
-180;-180;70;1
-165;-180;70;1
-150;-180;70;1
120;-180;70;1
135;-180;70;1
150;-180;70;1
165;-180;70;1
180;-180;70;1
195;-180;70;1
210;-180;70;1
-240;-165;70;1
-225;-165;70;1
-210;-165;70;1
-195;-165;70;1
-180;-165;70;1
150;-165;70;1
165;-165;70;1
180;-165;70;1
195;-165;70;1
210;-165;70;1
-255;-150;70;1
-240;-150;70;1
-225;-150;70;1
-210;-150;70;1
-195;-150;70;1
165;-150;70;1
180;-150;70;1
195;-150;70;1
210;-150;70;1
225;-150;70;1
-255;-135;70;1
-240;-135;70;1
-225;-135;70;1
-210;-135;70;1
180;-135;70;1
195;-135;70;1
210;-135;70;1
225;-135;70;1
-270;-120;70;1
-255;-120;70;1
-240;-120;70;1
-225;-120;70;1
-210;-120;70;1
180;-120;70;1
195;-120;70;1
210;-120;70;1
225;-120;70;1
240;-120;70;1
-270;-105;70;1
-255;-105;70;1
-240;-105;70;1
-225;-105;70;1
195;-105;70;1
210;-105;70;1
225;-105;70;1
240;-105;70;1
-270;-90;70;1
-255;-90;70;1
-240;-90;70;1
-225;-90;70;1
195;-90;70;1
210;-90;70;1
225;-90;70;1
240;-90;70;1
-270;-75;70;1
-255;-75;70;1
-240;-75;70;1
210;-75;70;1
225;-75;70;1
240;-75;70;1
-285;-60;70;1
-270;-60;70;1
-255;-60;70;1
-240;-60;70;1
210;-60;70;1
225;-60;70;1
240;-60;70;1
255;-60;70;1
-270;-45;70;1
-255;-45;70;1
-240;-45;70;1
210;-45;70;1
225;-45;70;1
240;-45;70;1
-270;-30;70;1
-255;-30;70;1
-240;-30;70;1
-225;-30;70;1
195;-30;70;1
210;-30;70;1
225;-30;70;1
240;-30;70;1
-270;-15;70;1
-255;-15;70;1
-240;-15;70;1
-225;-15;70;1
195;-15;70;1
210;-15;70;1
225;-15;70;1
240;-15;70;1
-270;0;70;1
-255;0;70;1
-240;0;70;1
-225;0;70;1
-210;0;70;1
180;0;70;1
195;0;70;1
210;0;70;1
225;0;70;1
240;0;70;1
-255;15;70;1
-240;15;70;1
-225;15;70;1
-210;15;70;1
180;15;70;1
195;15;70;1
210;15;70;1
225;15;70;1
-255;30;70;1
-240;30;70;1
-225;30;70;1
-210;30;70;1
-195;30;70;1
165;30;70;1
180;30;70;1
195;30;70;1
210;30;70;1
225;30;70;1
-240;45;70;1
-225;45;70;1
-210;45;70;1
-195;45;70;1
-180;45;70;1
150;45;70;1
165;45;70;1
180;45;70;1
195;45;70;1
210;45;70;1
-240;60;70;1
-225;60;70;1
-210;60;70;1
-195;60;70;1
-180;60;70;1
-165;60;70;1
